#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
16.96 12.39 -300.43 -288.04 6.00 0.54 1.29 -6.67 0.10 1.35 -0.76 6.00 1.39 1.18 -6.96 -0.30 -1.19 -0.12 8.00 1.31 1.32 -7.62 0.15 -0.12 -0.33 
16.97 12.40 -300.12 -287.72 6.00 0.54 1.31 -6.68 0.12 1.35 -0.77 6.00 1.39 1.17 -6.96 -0.31 -1.19 -0.13 8.00 1.32 1.32 -7.62 0.15 -0.12 -0.32 
16.98 12.41 -299.78 -287.37 6.00 0.54 1.32 -6.68 0.13 1.35 -0.78 6.00 1.39 1.16 -6.97 -0.32 -1.19 -0.14 8.00 1.32 1.32 -7.62 0.14 -0.13 -0.31 
16.99 12.42 -299.42 -287.00 6.00 0.54 1.33 -6.69 0.14 1.35 -0.79 6.00 1.38 1.15 -6.97 -0.33 -1.18 -0.15 8.00 1.32 1.32 -7.62 0.14 -0.13 -0.29 
17.00 12.43 -299.03 -286.61 6.00 0.55 1.35 -6.70 0.16 1.34 -0.80 6.00 1.38 1.13 -6.97 -0.33 -1.18 -0.15 8.00 1.32 1.32 -7.63 0.13 -0.13 -0.28 
17.01 12.43 -298.62 -286.19 6.00 0.55 1.36 -6.71 0.17 1.34 -0.81 6.00 1.38 1.12 -6.97 -0.34 -1.18 -0.16 8.00 1.32 1.32 -7.63 0.13 -0.13 -0.27 
17.02 12.44 -298.18 -285.74 6.00 0.55 1.37 -6.72 0.18 1.34 -0.82 6.00 1.37 1.11 -6.97 -0.35 -1.17 -0.17 8.00 1.32 1.31 -7.63 0.12 -0.13 -0.25 
17.03 12.44 -297.71 -285.27 6.00 0.55 1.39 -6.72 0.20 1.34 -0.82 6.00 1.37 1.10 -6.97 -0.36 -1.17 -0.18 8.00 1.32 1.31 -7.64 0.12 -0.13 -0.24 
17.04 12.44 -297.22 -284.78 6.00 0.55 1.40 -6.73 0.21 1.33 -0.83 6.00 1.36 1.09 -6.97 -0.36 -1.16 -0.18 8.00 1.32 1.31 -7.64 0.12 -0.14 -0.23 
17.05 12.44 -296.71 -284.27 6.00 0.56 1.41 -6.74 0.22 1.33 -0.84 6.00 1.36 1.08 -6.98 -0.37 -1.15 -0.19 8.00 1.33 1.31 -7.64 0.11 -0.14 -0.22 
17.06 12.43 -296.17 -283.74 6.00 0.56 1.43 -6.75 0.24 1.33 -0.85 6.00 1.36 1.06 -6.98 -0.38 -1.15 -0.20 8.00 1.33 1.31 -7.64 0.11 -0.14 -0.20 
17.07 12.43 -295.61 -283.19 6.00 0.56 1.44 -6.76 0.25 1.32 -0.86 6.00 1.35 1.05 -6.98 -0.39 -1.14 -0.21 8.00 1.33 1.31 -7.64 0.10 -0.14 -0.19 
17.08 12.42 -295.04 -282.62 6.00 0.56 1.45 -6.77 0.26 1.32 -0.87 6.00 1.35 1.04 -6.98 -0.39 -1.14 -0.21 8.00 1.33 1.31 -7.65 0.10 -0.14 -0.18 
17.09 12.42 -294.45 -282.03 6.00 0.57 1.47 -6.77 0.28 1.31 -0.88 6.00 1.35 1.03 -6.99 -0.40 -1.13 -0.22 8.00 1.33 1.30 -7.65 0.09 -0.15 -0.16 
17.10 12.41 -293.84 -281.43 6.00 0.57 1.48 -6.78 0.29 1.31 -0.89 6.00 1.34 1.02 -6.99 -0.41 -1.12 -0.23 8.00 1.33 1.30 -7.65 0.09 -0.15 -0.15 
17.11 12.40 -293.22 -280.82 6.00 0.57 1.49 -6.79 0.30 1.30 -0.90 6.00 1.34 1.01 -6.99 -0.41 -1.11 -0.24 8.00 1.33 1.30 -7.65 0.08 -0.15 -0.14 
17.12 12.38 -292.59 -280.20 6.00 0.57 1.51 -6.80 0.32 1.30 -0.91 6.00 1.33 1.00 -6.99 -0.42 -1.10 -0.24 8.00 1.33 1.30 -7.65 0.08 -0.15 -0.13 
17.13 12.37 -291.95 -279.58 6.00 0.58 1.52 -6.81 0.33 1.29 -0.92 6.00 1.33 0.99 -6.99 -0.42 -1.10 -0.25 8.00 1.33 1.30 -7.65 0.07 -0.15 -0.12 
17.14 12.36 -291.31 -278.95 6.00 0.58 1.53 -6.82 0.34 1.29 -0.93 6.00 1.32 0.97 -7.00 -0.43 -1.09 -0.26 8.00 1.33 1.30 -7.65 0.07 -0.15 -0.10 
17.15 12.34 -290.66 -278.32 6.00 0.58 1.54 -6.83 0.35 1.28 -0.94 6.00 1.32 0.96 -7.00 -0.44 -1.08 -0.27 8.00 1.33 1.29 -7.65 0.06 -0.16 -0.09 
17.16 12.32 -290.01 -277.69 6.00 0.59 1.56 -6.84 0.37 1.27 -0.94 6.00 1.32 0.95 -7.00 -0.44 -1.07 -0.27 8.00 1.33 1.29 -7.65 0.06 -0.16 -0.08 
17.17 12.31 -289.37 -277.06 6.00 0.59 1.57 -6.85 0.38 1.27 -0.95 6.00 1.31 0.94 -7.01 -0.45 -1.06 -0.28 8.00 1.34 1.29 -7.66 0.05 -0.16 -0.07 
17.18 12.29 -288.73 -276.44 6.00 0.60 1.58 -6.86 0.39 1.26 -0.96 6.00 1.31 0.93 -7.01 -0.45 -1.05 -0.29 8.00 1.34 1.29 -7.66 0.05 -0.16 -0.05 
17.19 12.27 -288.10 -275.83 6.00 0.60 1.59 -6.87 0.40 1.25 -0.97 6.00 1.30 0.92 -7.01 -0.46 -1.04 -0.30 8.00 1.34 1.29 -7.66 0.04 -0.16 -0.04 
17.20 12.25 -287.47 -275.23 6.00 0.60 1.61 -6.88 0.41 1.24 -0.98 6.00 1.30 0.91 -7.01 -0.46 -1.03 -0.30 8.00 1.34 1.29 -7.66 0.04 -0.16 -0.03 
17.21 12.22 -286.86 -274.64 6.00 0.61 1.62 -6.89 0.43 1.24 -0.99 6.00 1.29 0.90 -7.02 -0.47 -1.02 -0.31 8.00 1.34 1.29 -7.66 0.03 -0.17 -0.02 
17.22 12.20 -286.26 -274.06 6.00 0.61 1.63 -6.90 0.44 1.23 -0.99 6.00 1.29 0.89 -7.02 -0.47 -1.01 -0.32 8.00 1.34 1.28 -7.66 0.03 -0.17 -0.01 
17.23 12.18 -285.67 -273.49 6.00 0.62 1.64 -6.91 0.45 1.22 -1.00 6.00 1.28 0.88 -7.02 -0.48 -1.00 -0.33 8.00 1.34 1.28 -7.66 0.02 -0.17 0.00 
17.24 12.16 -285.10 -272.95 6.00 0.62 1.66 -6.92 0.46 1.21 -1.01 6.00 1.28 0.87 -7.03 -0.48 -0.99 -0.33 8.00 1.34 1.28 -7.66 0.02 -0.17 0.02 
17.25 12.13 -284.55 -272.42 6.00 0.63 1.67 -6.93 0.47 1.20 -1.02 6.00 1.27 0.86 -7.03 -0.48 -0.98 -0.34 8.00 1.34 1.28 -7.66 0.01 -0.17 0.03 
17.26 12.11 -284.02 -271.91 6.00 0.63 1.68 -6.94 0.48 1.19 -1.02 6.00 1.27 0.85 -7.03 -0.49 -0.97 -0.35 8.00 1.34 1.28 -7.66 0.01 -0.17 0.04 
17.27 12.08 -283.50 -271.42 6.00 0.64 1.69 -6.95 0.49 1.18 -1.03 6.00 1.26 0.84 -7.04 -0.49 -0.95 -0.36 8.00 1.34 1.27 -7.66 0.00 -0.18 0.05 
17.28 12.06 -283.01 -270.95 6.00 0.64 1.70 -6.96 0.50 1.17 -1.04 6.00 1.26 0.83 -7.04 -0.50 -0.94 -0.36 8.00 1.34 1.27 -7.66 -0.01 -0.18 0.06 
17.29 12.03 -282.54 -270.51 6.00 0.65 1.71 -6.97 0.52 1.16 -1.05 6.00 1.25 0.82 -7.05 -0.50 -0.93 -0.37 8.00 1.34 1.27 -7.65 -0.01 -0.18 0.07 
17.30 12.00 -282.09 -270.08 6.00 0.65 1.73 -6.98 0.53 1.15 -1.05 6.00 1.25 0.81 -7.05 -0.50 -0.92 -0.38 8.00 1.34 1.27 -7.65 -0.02 -0.18 0.08 
17.31 11.98 -281.66 -269.68 6.00 0.66 1.74 -6.99 0.54 1.14 -1.06 6.00 1.24 0.81 -7.05 -0.50 -0.91 -0.39 8.00 1.34 1.27 -7.65 -0.02 -0.18 0.09 
17.32 11.95 -281.26 -269.31 6.00 0.66 1.75 -7.00 0.55 1.13 -1.07 6.00 1.24 0.80 -7.06 -0.51 -0.89 -0.39 8.00 1.34 1.27 -7.65 -0.03 -0.18 0.10 
17.33 11.92 -280.88 -268.95 6.00 0.67 1.76 -7.01 0.56 1.12 -1.07 6.00 1.23 0.79 -7.06 -0.51 -0.88 -0.40 8.00 1.34 1.26 -7.65 -0.03 -0.18 0.11 
17.34 11.90 -280.52 -268.62 6.00 0.67 1.77 -7.02 0.57 1.11 -1.08 6.00 1.23 0.78 -7.06 -0.51 -0.87 -0.41 8.00 1.34 1.26 -7.65 -0.04 -0.18 0.12 
17.35 11.87 -280.18 -268.32 6.00 0.68 1.78 -7.03 0.58 1.10 -1.08 6.00 1.22 0.77 -7.07 -0.51 -0.86 -0.42 8.00 1.34 1.26 -7.65 -0.05 -0.19 0.13 
17.36 11.84 -279.87 -268.03 6.00 0.69 1.79 -7.04 0.59 1.08 -1.09 6.00 1.22 0.76 -7.07 -0.52 -0.84 -0.42 8.00 1.34 1.26 -7.65 -0.05 -0.19 0.14 
17.37 11.81 -279.58 -267.77 6.00 0.69 1.80 -7.06 0.60 1.07 -1.10 6.00 1.21 0.75 -7.08 -0.52 -0.83 -0.43 8.00 1.33 1.26 -7.65 -0.06 -0.19 0.15 
17.38 11.78 -279.32 -267.53 6.00 0.70 1.81 -7.07 0.61 1.06 -1.10 6.00 1.21 0.75 -7.08 -0.52 -0.82 -0.44 8.00 1.33 1.25 -7.64 -0.06 -0.19 0.16 
17.39 11.76 -279.07 -267.32 6.00 0.70 1.83 -7.08 0.62 1.05 -1.11 6.00 1.20 0.74 -7.09 -0.52 -0.80 -0.45 8.00 1.33 1.25 -7.64 -0.07 -0.19 0.17 
17.40 11.73 -278.85 -267.12 6.00 0.71 1.84 -7.09 0.63 1.04 -1.11 6.00 1.20 0.73 -7.09 -0.52 -0.79 -0.45 8.00 1.33 1.25 -7.64 -0.07 -0.19 0.18 
17.41 11.70 -278.65 -266.95 6.00 0.72 1.85 -7.10 0.63 1.02 -1.12 6.00 1.19 0.72 -7.10 -0.52 -0.78 -0.46 8.00 1.33 1.25 -7.64 -0.08 -0.19 0.19 
17.42 11.67 -278.46 -266.79 6.00 0.72 1.86 -7.11 0.64 1.01 -1.12 6.00 1.19 0.71 -7.10 -0.53 -0.76 -0.47 8.00 1.33 1.25 -7.64 -0.09 -0.19 0.20 
17.43 11.64 -278.30 -266.66 6.00 0.73 1.87 -7.12 0.65 1.00 -1.13 6.00 1.18 0.71 -7.10 -0.53 -0.75 -0.47 8.00 1.33 1.25 -7.63 -0.09 -0.19 0.21 
17.44 11.61 -278.16 -266.54 6.00 0.74 1.88 -7.13 0.66 0.98 -1.13 6.00 1.18 0.70 -7.11 -0.53 -0.73 -0.48 8.00 1.33 1.24 -7.63 -0.10 -0.19 0.22 
17.45 11.58 -278.03 -266.44 6.00 0.74 1.89 -7.14 0.67 0.97 -1.14 6.00 1.17 0.69 -7.11 -0.53 -0.72 -0.49 8.00 1.33 1.24 -7.63 -0.10 -0.19 0.23 
17.46 11.55 -277.91 -266.36 6.00 0.75 1.89 -7.16 0.68 0.96 -1.14 6.00 1.17 0.69 -7.12 -0.53 -0.71 -0.49 8.00 1.33 1.24 -7.63 -0.11 -0.19 0.24 
17.47 11.53 -277.82 -266.29 6.00 0.76 1.90 -7.17 0.69 0.94 -1.15 6.00 1.16 0.68 -7.12 -0.53 -0.69 -0.50 8.00 1.33 1.24 -7.62 -0.12 -0.19 0.25 
17.48 11.50 -277.73 -266.24 6.00 0.76 1.91 -7.18 0.69 0.93 -1.15 6.00 1.16 0.67 -7.13 -0.53 -0.68 -0.51 8.00 1.32 1.24 -7.62 -0.12 -0.19 0.25 
17.49 11.47 -277.66 -266.20 6.00 0.77 1.92 -7.19 0.70 0.92 -1.16 6.00 1.15 0.66 -7.13 -0.53 -0.66 -0.51 8.00 1.32 1.23 -7.62 -0.13 -0.20 0.26 
17.50 11.44 -277.61 -266.17 6.00 0.78 1.93 -7.20 0.71 0.90 -1.16 6.00 1.14 0.66 -7.14 -0.53 -0.65 -0.52 8.00 1.32 1.23 -7.62 -0.13 -0.20 0.27 
17.51 11.41 -277.56 -266.15 6.00 0.78 1.94 -7.21 0.72 0.89 -1.17 6.00 1.14 0.65 -7.15 -0.53 -0.63 -0.53 8.00 1.32 1.23 -7.61 -0.14 -0.20 0.28 
17.52 11.38 -277.52 -266.14 6.00 0.79 1.95 -7.23 0.73 0.87 -1.17 6.00 1.13 0.65 -7.15 -0.53 -0.62 -0.53 8.00 1.32 1.23 -7.61 -0.15 -0.20 0.29 
17.53 11.35 -277.49 -266.14 6.00 0.80 1.96 -7.24 0.73 0.86 -1.17 6.00 1.13 0.64 -7.16 -0.53 -0.60 -0.54 8.00 1.32 1.23 -7.61 -0.15 -0.20 0.29 
17.54 11.32 -277.47 -266.15 6.00 0.81 1.97 -7.25 0.74 0.84 -1.18 6.00 1.12 0.63 -7.16 -0.53 -0.59 -0.55 8.00 1.32 1.22 -7.60 -0.16 -0.20 0.30 
17.55 11.29 -277.45 -266.16 6.00 0.81 1.97 -7.26 0.75 0.83 -1.18 6.00 1.12 0.63 -7.17 -0.53 -0.57 -0.55 8.00 1.31 1.22 -7.60 -0.16 -0.20 0.31 
17.56 11.26 -277.43 -266.18 6.00 0.82 1.98 -7.27 0.75 0.81 -1.18 6.00 1.11 0.62 -7.17 -0.53 -0.56 -0.56 8.00 1.31 1.22 -7.60 -0.17 -0.20 0.31 
17.57 11.22 -277.42 -266.20 6.00 0.83 1.99 -7.28 0.76 0.80 -1.19 6.00 1.11 0.62 -7.18 -0.52 -0.54 -0.57 8.00 1.31 1.22 -7.60 -0.18 -0.20 0.32 
17.58 11.19 -277.42 -266.22 6.00 0.84 2.00 -7.30 0.77 0.78 -1.19 6.00 1.10 0.61 -7.18 -0.52 -0.53 -0.57 8.00 1.31 1.22 -7.59 -0.18 -0.20 0.33 
17.59 11.12 -277.43 -266.32 6.00 0.84 2.01 -7.31 0.77 0.76 -1.19 6.00 1.10 0.61 -7.19 -0.52 -0.51 -0.58 8.00 1.31 1.21 -7.59 -0.19 -0.20 0.33 
17.60 11.04 -277.47 -266.43 6.00 0.85 2.01 -7.32 0.78 0.74 -1.19 6.00 1.09 0.60 -7.20 -0.52 -0.48 -0.58 8.00 1.31 1.21 -7.59 -0.19 -0.20 0.34 
17.61 10.97 -277.53 -266.56 6.00 0.86 2.02 -7.33 0.79 0.71 -1.19 6.00 1.09 0.60 -7.20 -0.52 -0.46 -0.59 8.00 1.30 1.21 -7.58 -0.20 -0.20 0.35 
17.62 10.90 -277.60 -266.70 6.00 0.87 2.03 -7.34 0.80 0.69 -1.19 6.00 1.08 0.59 -7.21 -0.52 -0.44 -0.60 8.00 1.30 1.21 -7.58 -0.20 -0.20 0.35 
17.63 10.84 -277.70 -266.86 6.00 0.88 2.03 -7.36 0.80 0.67 -1.20 6.00 1.08 0.59 -7.21 -0.52 -0.42 -0.60 8.00 1.30 1.21 -7.57 -0.21 -0.20 0.36 
17.64 10.78 -277.81 -267.04 6.00 0.88 2.04 -7.37 0.81 0.65 -1.20 6.00 1.07 0.58 -7.22 -0.52 -0.40 -0.61 8.00 1.30 1.20 -7.57 -0.21 -0.19 0.36 
17.65 10.72 -277.94 -267.22 6.00 0.89 2.05 -7.38 0.81 0.62 -1.20 6.00 1.07 0.58 -7.23 -0.52 -0.37 -0.62 8.00 1.29 1.20 -7.57 -0.22 -0.19 0.37 
17.66 10.66 -278.08 -267.42 6.00 0.90 2.05 -7.39 0.82 0.60 -1.20 6.00 1.06 0.58 -7.23 -0.52 -0.35 -0.62 8.00 1.29 1.20 -7.56 -0.23 -0.19 0.37 
17.67 10.61 -278.24 -267.63 6.00 0.91 2.06 -7.40 0.83 0.58 -1.20 6.00 1.06 0.57 -7.24 -0.52 -0.33 -0.63 8.00 1.29 1.20 -7.56 -0.23 -0.19 0.38 
17.68 10.56 -278.41 -267.85 6.00 0.92 2.06 -7.42 0.83 0.56 -1.20 6.00 1.05 0.57 -7.24 -0.51 -0.31 -0.63 8.00 1.29 1.20 -7.56 -0.24 -0.19 0.38 
17.69 10.51 -278.59 -268.08 6.00 0.93 2.07 -7.43 0.84 0.54 -1.20 6.00 1.05 0.57 -7.25 -0.51 -0.29 -0.64 8.00 1.29 1.19 -7.55 -0.24 -0.19 0.39 
17.70 10.46 -278.79 -268.32 6.00 0.93 2.07 -7.44 0.84 0.51 -1.20 6.00 1.04 0.57 -7.26 -0.51 -0.27 -0.65 8.00 1.28 1.19 -7.55 -0.25 -0.19 0.39 
17.71 10.42 -278.99 -268.57 6.00 0.94 2.08 -7.45 0.85 0.49 -1.20 6.00 1.04 0.56 -7.26 -0.51 -0.24 -0.65 8.00 1.28 1.19 -7.54 -0.25 -0.19 0.39 
17.72 10.38 -279.21 -268.83 6.00 0.95 2.08 -7.46 0.85 0.47 -1.20 6.00 1.03 0.56 -7.27 -0.51 -0.22 -0.66 8.00 1.28 1.19 -7.54 -0.26 -0.19 0.40 
17.73 10.34 -279.44 -269.10 6.00 0.96 2.09 -7.48 0.85 0.45 -1.20 6.00 1.03 0.56 -7.28 -0.50 -0.20 -0.66 8.00 1.28 1.19 -7.54 -0.26 -0.19 0.40 
17.74 10.30 -279.68 -269.37 6.00 0.97 2.09 -7.49 0.86 0.43 -1.20 6.00 1.02 0.56 -7.28 -0.50 -0.18 -0.67 8.00 1.27 1.18 -7.53 -0.27 -0.19 0.40 
17.75 10.27 -279.92 -269.65 6.00 0.98 2.10 -7.50 0.86 0.40 -1.19 6.00 1.02 0.56 -7.29 -0.50 -0.16 -0.67 8.00 1.27 1.18 -7.53 -0.27 -0.19 0.41 
17.76 10.24 -280.18 -269.95 6.00 0.99 2.10 -7.51 0.87 0.38 -1.19 6.00 1.01 0.55 -7.30 -0.49 -0.14 -0.68 8.00 1.27 1.18 -7.52 -0.28 -0.19 0.41 
17.77 10.20 -280.45 -270.24 6.00 0.99 2.10 -7.52 0.87 0.36 -1.19 6.00 1.01 0.55 -7.30 -0.49 -0.12 -0.68 8.00 1.26 1.18 -7.52 -0.28 -0.19 0.41 
17.78 10.17 -280.73 -270.55 6.00 1.00 2.11 -7.54 0.87 0.34 -1.19 6.00 1.00 0.55 -7.31 -0.49 -0.10 -0.69 8.00 1.26 1.18 -7.52 -0.29 -0.19 0.42 
17.79 10.15 -281.01 -270.87 6.00 1.01 2.11 -7.55 0.87 0.32 -1.19 6.00 1.00 0.55 -7.32 -0.48 -0.08 -0.69 8.00 1.26 1.18 -7.51 -0.29 -0.19 0.42 
17.80 10.12 -281.31 -271.19 6.00 1.02 2.11 -7.56 0.88 0.30 -1.19 6.00 0.99 0.55 -7.32 -0.48 -0.05 -0.70 8.00 1.26 1.17 -7.51 -0.30 -0.19 0.42 
17.81 10.10 -281.61 -271.52 6.00 1.03 2.12 -7.57 0.88 0.27 -1.18 6.00 0.99 0.55 -7.33 -0.47 -0.03 -0.70 8.00 1.25 1.17 -7.50 -0.30 -0.19 0.42 
17.82 10.07 -281.93 -271.86 6.00 1.04 2.12 -7.58 0.88 0.25 -1.18 6.00 0.98 0.55 -7.34 -0.47 -0.01 -0.70 8.00 1.25 1.17 -7.50 -0.31 -0.19 0.42 
17.83 10.05 -282.25 -272.20 6.00 1.05 2.12 -7.59 0.88 0.23 -1.18 6.00 0.98 0.55 -7.35 -0.47 0.01 -0.71 8.00 1.25 1.17 -7.49 -0.31 -0.18 0.42 
17.84 10.03 -282.59 -272.56 6.00 1.06 2.12 -7.61 0.88 0.21 -1.17 6.00 0.97 0.55 -7.35 -0.46 0.03 -0.71 8.00 1.24 1.17 -7.49 -0.32 -0.18 0.42 
17.85 10.01 -282.93 -272.92 6.00 1.06 2.13 -7.62 0.88 0.19 -1.17 6.00 0.97 0.55 -7.36 -0.46 0.05 -0.72 8.00 1.24 1.16 -7.49 -0.32 -0.18 0.42 
17.86 9.99 -283.29 -273.30 6.00 1.07 2.13 -7.63 0.89 0.17 -1.17 6.00 0.96 0.55 -7.37 -0.45 0.07 -0.72 8.00 1.24 1.16 -7.48 -0.32 -0.18 0.42 
17.87 9.98 -283.66 -273.68 6.00 1.08 2.13 -7.64 0.89 0.15 -1.17 6.00 0.96 0.55 -7.37 -0.45 0.09 -0.72 8.00 1.23 1.16 -7.48 -0.33 -0.18 0.43 
17.88 9.96 -284.03 -274.07 6.00 1.09 2.13 -7.65 0.89 0.12 -1.16 6.00 0.95 0.55 -7.38 -0.44 0.11 -0.73 8.00 1.23 1.16 -7.47 -0.33 -0.18 0.42 
17.89 9.95 -284.42 -274.48 6.00 1.10 2.13 -7.66 0.89 0.10 -1.16 6.00 0.95 0.55 -7.39 -0.44 0.13 -0.73 8.00 1.23 1.16 -7.47 -0.34 -0.18 0.42 
17.90 9.94 -284.82 -274.89 6.00 1.11 2.13 -7.68 0.89 0.08 -1.15 6.00 0.95 0.56 -7.40 -0.43 0.15 -0.73 8.00 1.22 1.16 -7.47 -0.34 -0.18 0.42 
17.91 9.93 -285.24 -275.31 6.00 1.12 2.13 -7.69 0.89 0.06 -1.15 6.00 0.94 0.56 -7.40 -0.43 0.17 -0.74 8.00 1.22 1.15 -7.46 -0.34 -0.18 0.42 
17.92 9.92 -285.66 -275.75 6.00 1.13 2.13 -7.70 0.89 0.04 -1.15 6.00 0.94 0.56 -7.41 -0.42 0.19 -0.74 8.00 1.22 1.15 -7.46 -0.35 -0.18 0.42 
17.93 9.91 -286.10 -276.19 6.00 1.14 2.13 -7.71 0.89 0.02 -1.14 6.00 0.93 0.56 -7.42 -0.42 0.21 -0.74 8.00 1.21 1.15 -7.45 -0.35 -0.18 0.42 
17.94 9.90 -286.55 -276.65 6.00 1.14 2.13 -7.72 0.89 -0.00 -1.14 6.00 0.93 0.56 -7.43 -0.41 0.23 -0.74 8.00 1.21 1.15 -7.45 -0.36 -0.18 0.42 
17.95 9.89 -287.01 -277.12 6.00 1.15 2.13 -7.73 0.89 -0.02 -1.13 6.00 0.92 0.57 -7.43 -0.40 0.25 -0.75 8.00 1.21 1.15 -7.44 -0.36 -0.18 0.42 
17.96 9.89 -287.49 -277.60 6.00 1.16 2.13 -7.74 0.88 -0.04 -1.13 6.00 0.92 0.57 -7.44 -0.40 0.27 -0.75 8.00 1.20 1.14 -7.44 -0.36 -0.18 0.42 
17.97 9.89 -287.98 -278.09 6.00 1.17 2.13 -7.76 0.88 -0.06 -1.12 6.00 0.92 0.57 -7.45 -0.39 0.29 -0.75 8.00 1.20 1.14 -7.44 -0.37 -0.18 0.41 
17.98 9.89 -288.48 -278.59 6.00 1.18 2.13 -7.77 0.88 -0.08 -1.12 6.00 0.91 0.58 -7.46 -0.39 0.31 -0.75 8.00 1.19 1.14 -7.43 -0.37 -0.18 0.41 
17.99 9.89 -289.00 -279.11 6.00 1.19 2.13 -7.78 0.88 -0.11 -1.11 6.00 0.91 0.58 -7.46 -0.38 0.33 -0.76 8.00 1.19 1.14 -7.43 -0.37 -0.18 0.41 
18.00 9.89 -289.53 -279.64 6.00 1.20 2.13 -7.79 0.88 -0.13 -1.11 6.00 0.91 0.58 -7.47 -0.37 0.35 -0.76 8.00 1.19 1.14 -7.42 -0.38 -0.18 0.41 
18.01 9.89 -290.07 -280.18 6.00 1.21 2.13 -7.80 0.88 -0.15 -1.10 6.00 0.90 0.59 -7.48 -0.37 0.37 -0.76 8.00 1.18 1.14 -7.42 -0.38 -0.18 0.40 
18.02 9.89 -290.62 -280.73 6.00 1.21 2.13 -7.81 0.87 -0.17 -1.09 6.00 0.90 0.59 -7.49 -0.36 0.39 -0.76 8.00 1.18 1.13 -7.42 -0.38 -0.18 0.40 
18.03 9.90 -291.19 -281.29 6.00 1.22 2.12 -7.82 0.87 -0.19 -1.09 6.00 0.89 0.59 -7.49 -0.35 0.41 -0.76 8.00 1.18 1.13 -7.41 -0.39 -0.18 0.40 
18.04 9.91 -291.77 -281.86 6.00 1.23 2.12 -7.83 0.87 -0.21 -1.08 6.00 0.89 0.60 -7.50 -0.35 0.43 -0.76 8.00 1.17 1.13 -7.41 -0.39 -0.17 0.39 
18.05 9.91 -292.36 -282.45 6.00 1.24 2.12 -7.84 0.86 -0.23 -1.07 6.00 0.89 0.60 -7.51 -0.34 0.45 -0.76 8.00 1.17 1.13 -7.40 -0.39 -0.17 0.39 
18.06 9.92 -292.96 -283.04 6.00 1.25 2.12 -7.85 0.86 -0.25 -1.07 6.00 0.88 0.61 -7.52 -0.33 0.47 -0.76 8.00 1.16 1.13 -7.40 -0.40 -0.17 0.38 
18.07 9.94 -293.58 -283.64 6.00 1.26 2.11 -7.86 0.86 -0.27 -1.06 6.00 0.88 0.61 -7.52 -0.32 0.49 -0.76 8.00 1.16 1.13 -7.40 -0.40 -0.17 0.38 
18.08 9.95 -294.20 -284.25 6.00 1.27 2.11 -7.88 0.85 -0.29 -1.05 6.00 0.88 0.62 -7.53 -0.32 0.51 -0.77 8.00 1.16 1.12 -7.39 -0.40 -0.17 0.37 
18.09 9.96 -294.84 -284.87 6.00 1.27 2.11 -7.89 0.85 -0.31 -1.05 6.00 0.87 0.62 -7.54 -0.31 0.53 -0.77 8.00 1.15 1.12 -7.39 -0.40 -0.17 0.37 
18.10 9.98 -295.48 -285.50 6.00 1.28 2.11 -7.90 0.85 -0.33 -1.04 6.00 0.87 0.63 -7.55 -0.30 0.55 -0.77 8.00 1.15 1.12 -7.39 -0.41 -0.17 0.36 
18.11 10.00 -296.13 -286.13 6.00 1.29 2.10 -7.91 0.84 -0.35 -1.03 6.00 0.87 0.63 -7.56 -0.29 0.57 -0.77 8.00 1.14 1.12 -7.38 -0.41 -0.17 0.36 
18.12 10.02 -296.78 -286.76 6.00 1.30 2.10 -7.92 0.84 -0.37 -1.03 6.00 0.87 0.64 -7.56 -0.29 0.59 -0.77 8.00 1.14 1.12 -7.38 -0.41 -0.17 0.35 
18.13 10.04 -297.44 -287.40 6.00 1.31 2.09 -7.93 0.83 -0.39 -1.02 6.00 0.86 0.65 -7.57 -0.28 0.61 -0.76 8.00 1.14 1.11 -7.37 -0.41 -0.17 0.35 
18.14 10.07 -298.11 -288.04 6.00 1.32 2.09 -7.94 0.83 -0.41 -1.01 6.00 0.86 0.65 -7.58 -0.27 0.63 -0.76 8.00 1.13 1.11 -7.37 -0.42 -0.17 0.34 
18.15 10.09 -298.77 -288.68 6.00 1.32 2.09 -7.95 0.82 -0.43 -1.00 6.00 0.86 0.66 -7.59 -0.26 0.65 -0.76 8.00 1.13 1.11 -7.37 -0.42 -0.17 0.33 
18.16 10.12 -299.44 -289.32 6.00 1.33 2.08 -7.96 0.82 -0.45 -0.99 6.00 0.86 0.67 -7.59 -0.25 0.67 -0.76 8.00 1.12 1.11 -7.36 -0.42 -0.17 0.33 
18.17 10.15 -300.11 -289.96 6.00 1.34 2.08 -7.97 0.81 -0.47 -0.99 6.00 0.85 0.67 -7.60 -0.24 0.69 -0.76 8.00 1.12 1.11 -7.36 -0.42 -0.17 0.32 
18.18 10.18 -300.77 -290.59 6.00 1.35 2.07 -7.98 0.80 -0.49 -0.98 6.00 0.85 0.68 -7.61 -0.23 0.71 -0.76 8.00 1.11 1.11 -7.36 -0.43 -0.17 0.31 
18.19 10.22 -301.43 -291.21 6.00 1.36 2.07 -7.99 0.80 -0.51 -0.97 6.00 0.85 0.69 -7.62 -0.23 0.73 -0.76 8.00 1.11 1.10 -7.36 -0.43 -0.17 0.31 
