#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
21.19 4.33 -29.30 -24.97 2.00 -1.07 5.80 7.46 0.45 0.95 0.46 2.00 -2.19 6.01 7.86 0.93 -0.20 -0.36 8.00 -1.84 6.42 4.95 -0.49 0.15 0.48 
21.20 4.34 -29.38 -25.04 2.00 -1.07 5.81 7.47 0.45 0.95 0.45 2.00 -2.18 6.01 7.86 0.93 -0.20 -0.36 8.00 -1.84 6.42 4.96 -0.49 0.15 0.48 
21.21 4.36 -29.47 -25.11 2.00 -1.06 5.82 7.47 0.45 0.95 0.45 2.00 -2.17 6.01 7.86 0.94 -0.20 -0.37 8.00 -1.85 6.42 4.96 -0.49 0.15 0.48 
21.22 4.37 -29.55 -25.18 2.00 -1.06 5.83 7.47 0.44 0.95 0.44 2.00 -2.16 6.00 7.85 0.94 -0.20 -0.37 8.00 -1.85 6.42 4.96 -0.49 0.15 0.49 
21.23 4.38 -29.63 -25.25 2.00 -1.05 5.84 7.48 0.44 0.95 0.44 2.00 -2.15 6.00 7.85 0.94 -0.20 -0.38 8.00 -1.86 6.42 4.97 -0.49 0.15 0.49 
21.24 4.39 -29.72 -25.33 2.00 -1.05 5.85 7.48 0.43 0.95 0.43 2.00 -2.14 6.00 7.84 0.94 -0.20 -0.38 8.00 -1.86 6.43 4.97 -0.49 0.15 0.49 
21.25 4.41 -29.81 -25.40 2.00 -1.05 5.86 7.49 0.43 0.96 0.43 2.00 -2.14 6.00 7.84 0.95 -0.20 -0.39 8.00 -1.87 6.43 4.98 -0.49 0.15 0.49 
21.26 4.42 -29.89 -25.47 2.00 -1.04 5.87 7.49 0.43 0.96 0.43 2.00 -2.13 6.00 7.84 0.95 -0.20 -0.39 8.00 -1.87 6.43 4.98 -0.49 0.15 0.50 
21.27 4.43 -29.98 -25.55 2.00 -1.04 5.88 7.50 0.42 0.96 0.42 2.00 -2.12 5.99 7.83 0.95 -0.20 -0.40 8.00 -1.88 6.43 4.99 -0.49 0.15 0.50 
21.28 4.45 -30.07 -25.62 2.00 -1.03 5.89 7.50 0.42 0.96 0.42 2.00 -2.11 5.99 7.83 0.95 -0.20 -0.40 8.00 -1.88 6.43 4.99 -0.49 0.15 0.50 
21.29 4.46 -30.16 -25.70 2.00 -1.03 5.90 7.50 0.41 0.96 0.41 2.00 -2.10 5.99 7.82 0.96 -0.20 -0.41 8.00 -1.89 6.43 5.00 -0.49 0.15 0.50 
21.30 4.47 -30.25 -25.78 2.00 -1.02 5.91 7.51 0.41 0.96 0.41 2.00 -2.09 5.99 7.82 0.96 -0.20 -0.42 8.00 -1.89 6.43 5.00 -0.49 0.15 0.51 
21.31 4.49 -30.34 -25.86 2.00 -1.02 5.92 7.51 0.41 0.96 0.40 2.00 -2.08 5.99 7.82 0.96 -0.20 -0.42 8.00 -1.90 6.44 5.01 -0.49 0.15 0.51 
21.32 4.50 -30.43 -25.93 2.00 -1.02 5.93 7.52 0.40 0.97 0.40 2.00 -2.07 5.98 7.81 0.97 -0.20 -0.43 8.00 -1.90 6.44 5.01 -0.49 0.15 0.51 
21.33 4.51 -30.53 -26.01 2.00 -1.01 5.94 7.52 0.40 0.97 0.39 2.00 -2.06 5.98 7.81 0.97 -0.20 -0.43 8.00 -1.91 6.44 5.02 -0.49 0.15 0.51 
21.34 4.53 -30.62 -26.09 2.00 -1.01 5.95 7.52 0.39 0.97 0.39 2.00 -2.05 5.98 7.80 0.97 -0.20 -0.44 8.00 -1.91 6.44 5.03 -0.49 0.14 0.52 
21.35 4.54 -30.71 -26.17 2.00 -1.00 5.96 7.53 0.39 0.97 0.39 2.00 -2.04 5.98 7.80 0.97 -0.20 -0.44 8.00 -1.92 6.44 5.03 -0.49 0.14 0.52 
21.36 4.55 -30.81 -26.25 2.00 -1.00 5.97 7.53 0.38 0.97 0.38 2.00 -2.03 5.98 7.79 0.98 -0.19 -0.45 8.00 -1.92 6.44 5.04 -0.49 0.14 0.52 
21.37 4.57 -30.90 -26.34 2.00 -1.00 5.98 7.54 0.38 0.97 0.38 2.00 -2.02 5.97 7.79 0.98 -0.19 -0.45 8.00 -1.93 6.44 5.04 -0.49 0.14 0.52 
21.38 4.58 -31.00 -26.42 2.00 -0.99 5.99 7.54 0.38 0.97 0.37 2.00 -2.01 5.97 7.79 0.98 -0.19 -0.46 8.00 -1.93 6.45 5.05 -0.49 0.14 0.53 
21.39 4.59 -31.09 -26.50 2.00 -0.99 6.00 7.54 0.37 0.97 0.37 2.00 -2.00 5.97 7.78 0.98 -0.19 -0.47 8.00 -1.94 6.45 5.05 -0.49 0.14 0.53 
21.40 4.61 -31.19 -26.58 2.00 -0.99 6.01 7.55 0.37 0.97 0.36 2.00 -1.99 5.97 7.78 0.99 -0.19 -0.47 8.00 -1.94 6.45 5.06 -0.49 0.14 0.53 
21.41 4.62 -31.29 -26.67 2.00 -0.98 6.02 7.55 0.36 0.97 0.36 2.00 -1.98 5.97 7.77 0.99 -0.19 -0.48 8.00 -1.95 6.45 5.06 -0.49 0.14 0.53 
21.42 4.63 -31.38 -26.75 2.00 -0.98 6.03 7.55 0.36 0.98 0.35 2.00 -1.97 5.96 7.77 0.99 -0.19 -0.48 8.00 -1.95 6.45 5.07 -0.49 0.14 0.54 
21.43 4.65 -31.48 -26.83 2.00 -0.98 6.04 7.56 0.35 0.98 0.35 2.00 -1.96 5.96 7.76 0.99 -0.19 -0.49 8.00 -1.96 6.45 5.07 -0.49 0.14 0.54 
21.44 4.66 -31.58 -26.92 2.00 -0.97 6.05 7.56 0.35 0.98 0.35 2.00 -1.95 5.96 7.76 1.00 -0.19 -0.49 8.00 -1.96 6.45 5.08 -0.49 0.14 0.54 
21.45 4.68 -31.68 -27.00 2.00 -0.97 6.05 7.56 0.34 0.98 0.34 2.00 -1.94 5.96 7.75 1.00 -0.19 -0.50 8.00 -1.97 6.46 5.08 -0.48 0.14 0.54 
21.46 4.69 -31.77 -27.08 2.00 -0.96 6.06 7.57 0.34 0.98 0.34 2.00 -1.93 5.96 7.75 1.00 -0.18 -0.51 8.00 -1.97 6.46 5.09 -0.48 0.14 0.55 
21.47 4.70 -31.87 -27.17 2.00 -0.96 6.07 7.57 0.34 0.98 0.33 2.00 -1.92 5.96 7.74 1.00 -0.18 -0.51 8.00 -1.97 6.46 5.09 -0.48 0.14 0.55 
21.48 4.72 -31.97 -27.25 2.00 -0.96 6.08 7.57 0.33 0.98 0.33 2.00 -1.91 5.95 7.74 1.01 -0.18 -0.52 8.00 -1.98 6.46 5.10 -0.48 0.14 0.55 
21.49 4.73 -32.07 -27.34 2.00 -0.96 6.09 7.58 0.33 0.98 0.32 2.00 -1.90 5.95 7.73 1.01 -0.18 -0.52 8.00 -1.98 6.46 5.11 -0.48 0.14 0.55 
21.50 4.75 -32.16 -27.42 2.00 -0.95 6.10 7.58 0.32 0.98 0.32 2.00 -1.89 5.95 7.73 1.01 -0.18 -0.53 8.00 -1.99 6.46 5.11 -0.48 0.14 0.56 
21.51 4.76 -32.26 -27.50 2.00 -0.95 6.11 7.58 0.32 0.98 0.31 2.00 -1.88 5.95 7.72 1.01 -0.18 -0.54 8.00 -1.99 6.46 5.12 -0.48 0.14 0.56 
21.52 4.77 -32.36 -27.58 2.00 -0.95 6.12 7.59 0.31 0.98 0.31 2.00 -1.87 5.95 7.71 1.02 -0.18 -0.54 8.00 -2.00 6.47 5.12 -0.48 0.14 0.56 
21.53 4.79 -32.46 -27.67 2.00 -0.94 6.13 7.59 0.31 0.98 0.30 2.00 -1.86 5.94 7.71 1.02 -0.17 -0.55 8.00 -2.00 6.47 5.13 -0.48 0.14 0.57 
21.54 4.80 -32.55 -27.75 2.00 -0.94 6.14 7.59 0.30 0.98 0.30 2.00 -1.85 5.94 7.70 1.02 -0.17 -0.55 8.00 -2.01 6.47 5.13 -0.48 0.14 0.57 
21.55 4.82 -32.65 -27.83 2.00 -0.94 6.15 7.60 0.30 0.98 0.29 2.00 -1.84 5.94 7.70 1.02 -0.17 -0.56 8.00 -2.01 6.47 5.14 -0.48 0.14 0.57 
21.56 4.83 -32.74 -27.91 2.00 -0.93 6.16 7.60 0.29 0.98 0.29 2.00 -1.83 5.94 7.69 1.02 -0.17 -0.57 8.00 -2.02 6.47 5.15 -0.48 0.13 0.57 
21.57 4.85 -32.84 -27.99 2.00 -0.93 6.17 7.60 0.29 0.98 0.29 2.00 -1.82 5.94 7.69 1.03 -0.17 -0.57 8.00 -2.02 6.47 5.15 -0.48 0.13 0.58 
21.58 4.86 -32.93 -28.07 2.00 -0.93 6.18 7.60 0.29 0.98 0.28 2.00 -1.81 5.94 7.68 1.03 -0.17 -0.58 8.00 -2.03 6.47 5.16 -0.48 0.13 0.58 
21.59 4.87 -33.02 -28.15 2.00 -0.92 6.19 7.61 0.28 0.98 0.28 2.00 -1.80 5.93 7.68 1.03 -0.16 -0.58 8.00 -2.03 6.47 5.16 -0.48 0.13 0.58 
21.60 4.89 -33.11 -28.23 2.00 -0.92 6.20 7.61 0.28 0.98 0.27 2.00 -1.79 5.93 7.67 1.03 -0.16 -0.59 8.00 -2.04 6.48 5.17 -0.48 0.13 0.58 
21.61 4.90 -33.20 -28.30 2.00 -0.92 6.21 7.61 0.27 0.98 0.27 2.00 -1.78 5.93 7.66 1.03 -0.16 -0.60 8.00 -2.04 6.48 5.17 -0.47 0.13 0.59 
21.62 4.92 -33.29 -28.38 2.00 -0.92 6.22 7.61 0.27 0.98 0.26 2.00 -1.77 5.93 7.66 1.03 -0.16 -0.60 8.00 -2.05 6.48 5.18 -0.47 0.13 0.59 
21.63 4.93 -33.38 -28.45 2.00 -0.91 6.23 7.62 0.26 0.98 0.26 2.00 -1.76 5.93 7.65 1.04 -0.16 -0.61 8.00 -2.05 6.48 5.19 -0.47 0.13 0.59 
21.64 4.94 -33.47 -28.52 2.00 -0.91 6.24 7.62 0.26 0.98 0.25 2.00 -1.75 5.93 7.65 1.04 -0.15 -0.61 8.00 -2.06 6.48 5.19 -0.47 0.13 0.59 
21.65 4.96 -33.55 -28.59 2.00 -0.91 6.25 7.62 0.25 0.98 0.25 2.00 -1.74 5.92 7.64 1.04 -0.15 -0.62 8.00 -2.06 6.48 5.20 -0.47 0.13 0.60 
21.66 4.97 -33.64 -28.66 2.00 -0.91 6.26 7.62 0.25 0.98 0.24 2.00 -1.73 5.92 7.63 1.04 -0.15 -0.63 8.00 -2.07 6.48 5.20 -0.47 0.13 0.60 
21.67 4.99 -33.72 -28.73 2.00 -0.90 6.27 7.63 0.24 0.98 0.24 2.00 -1.72 5.92 7.63 1.04 -0.15 -0.63 8.00 -2.07 6.48 5.21 -0.47 0.13 0.60 
21.68 5.00 -33.80 -28.80 2.00 -0.90 6.28 7.63 0.24 0.98 0.23 2.00 -1.70 5.92 7.62 1.04 -0.14 -0.64 8.00 -2.07 6.49 5.22 -0.47 0.13 0.61 
21.69 5.02 -33.88 -28.86 2.00 -0.90 6.29 7.63 0.23 0.98 0.23 2.00 -1.69 5.92 7.61 1.05 -0.14 -0.64 8.00 -2.08 6.49 5.22 -0.47 0.13 0.61 
21.70 5.03 -33.95 -28.92 2.00 -0.90 6.30 7.63 0.23 0.98 0.22 2.00 -1.68 5.92 7.61 1.05 -0.14 -0.65 8.00 -2.08 6.49 5.23 -0.47 0.13 0.61 
21.71 5.04 -34.03 -28.98 2.00 -0.89 6.31 7.64 0.22 0.98 0.22 2.00 -1.67 5.92 7.60 1.05 -0.14 -0.66 8.00 -2.09 6.49 5.23 -0.47 0.13 0.61 
21.72 5.06 -34.10 -29.04 2.00 -0.89 6.32 7.64 0.22 0.97 0.21 2.00 -1.66 5.91 7.59 1.05 -0.13 -0.66 8.00 -2.09 6.49 5.24 -0.47 0.13 0.62 
21.73 5.07 -34.17 -29.10 2.00 -0.89 6.33 7.64 0.22 0.97 0.21 2.00 -1.65 5.91 7.59 1.05 -0.13 -0.67 8.00 -2.10 6.49 5.25 -0.47 0.13 0.62 
21.74 5.09 -34.24 -29.15 2.00 -0.89 6.34 7.64 0.21 0.97 0.20 2.00 -1.64 5.91 7.58 1.05 -0.13 -0.68 8.00 -2.10 6.49 5.25 -0.46 0.13 0.62 
21.75 5.10 -34.30 -29.20 2.00 -0.89 6.35 7.64 0.21 0.97 0.20 2.00 -1.63 5.91 7.57 1.05 -0.13 -0.68 8.00 -2.11 6.50 5.26 -0.46 0.13 0.63 
21.76 5.11 -34.37 -29.25 2.00 -0.88 6.36 7.65 0.20 0.97 0.19 2.00 -1.62 5.91 7.57 1.05 -0.12 -0.69 8.00 -2.11 6.50 5.27 -0.46 0.13 0.63 
21.77 5.13 -34.43 -29.30 2.00 -0.88 6.37 7.65 0.20 0.97 0.19 2.00 -1.61 5.91 7.56 1.05 -0.12 -0.69 8.00 -2.12 6.50 5.27 -0.46 0.12 0.63 
21.78 5.14 -34.49 -29.35 2.00 -0.88 6.38 7.65 0.19 0.97 0.18 2.00 -1.60 5.91 7.55 1.05 -0.12 -0.70 8.00 -2.12 6.50 5.28 -0.46 0.12 0.63 
21.79 5.16 -34.54 -29.39 2.00 -0.88 6.39 7.65 0.19 0.97 0.18 2.00 -1.59 5.91 7.55 1.05 -0.11 -0.71 8.00 -2.13 6.50 5.28 -0.46 0.12 0.64 
21.80 5.17 -34.60 -29.43 2.00 -0.88 6.40 7.65 0.18 0.97 0.17 2.00 -1.58 5.91 7.54 1.06 -0.11 -0.71 8.00 -2.13 6.50 5.29 -0.46 0.12 0.64 
21.81 5.18 -34.65 -29.47 2.00 -0.87 6.41 7.65 0.18 0.97 0.17 2.00 -1.57 5.90 7.53 1.06 -0.11 -0.72 8.00 -2.14 6.50 5.30 -0.46 0.12 0.64 
21.82 5.20 -34.70 -29.50 2.00 -0.87 6.42 7.66 0.17 0.96 0.16 2.00 -1.56 5.90 7.52 1.06 -0.10 -0.72 8.00 -2.14 6.50 5.30 -0.46 0.12 0.65 
21.83 5.21 -34.75 -29.54 2.00 -0.87 6.43 7.66 0.17 0.96 0.15 2.00 -1.55 5.90 7.52 1.06 -0.10 -0.73 8.00 -2.14 6.51 5.31 -0.45 0.12 0.65 
21.84 5.22 -34.79 -29.57 2.00 -0.87 6.44 7.66 0.16 0.96 0.15 2.00 -1.54 5.90 7.51 1.06 -0.10 -0.74 8.00 -2.15 6.51 5.32 -0.45 0.12 0.65 
21.85 5.24 -34.84 -29.60 2.00 -0.87 6.45 7.66 0.16 0.96 0.14 2.00 -1.53 5.90 7.50 1.06 -0.09 -0.74 8.00 -2.15 6.51 5.32 -0.45 0.12 0.65 
21.86 5.25 -34.88 -29.63 2.00 -0.87 6.45 7.66 0.16 0.96 0.14 2.00 -1.52 5.90 7.49 1.06 -0.09 -0.75 8.00 -2.16 6.51 5.33 -0.45 0.12 0.66 
21.87 5.27 -34.92 -29.65 2.00 -0.87 6.46 7.66 0.15 0.96 0.13 2.00 -1.50 5.90 7.49 1.06 -0.09 -0.76 8.00 -2.16 6.51 5.34 -0.45 0.12 0.66 
21.88 5.28 -34.95 -29.67 2.00 -0.86 6.47 7.67 0.15 0.96 0.13 2.00 -1.49 5.90 7.48 1.06 -0.08 -0.76 8.00 -2.17 6.51 5.34 -0.45 0.12 0.66 
21.89 5.29 -34.99 -29.70 2.00 -0.86 6.48 7.67 0.14 0.95 0.12 2.00 -1.48 5.90 7.47 1.06 -0.08 -0.77 8.00 -2.17 6.51 5.35 -0.45 0.12 0.67 
21.90 5.31 -35.02 -29.71 2.00 -0.86 6.49 7.67 0.14 0.95 0.12 2.00 -1.47 5.90 7.46 1.06 -0.08 -0.78 8.00 -2.18 6.51 5.36 -0.45 0.12 0.67 
21.91 5.32 -35.05 -29.73 2.00 -0.86 6.50 7.67 0.13 0.95 0.11 2.00 -1.46 5.90 7.46 1.05 -0.07 -0.78 8.00 -2.18 6.51 5.36 -0.45 0.12 0.67 
21.92 5.33 -35.08 -29.75 2.00 -0.86 6.51 7.67 0.13 0.95 0.11 2.00 -1.45 5.89 7.45 1.05 -0.07 -0.79 8.00 -2.18 6.52 5.37 -0.44 0.12 0.67 
21.93 5.34 -35.10 -29.76 2.00 -0.86 6.52 7.67 0.12 0.95 0.10 2.00 -1.44 5.89 7.44 1.05 -0.07 -0.79 8.00 -2.19 6.52 5.38 -0.44 0.12 0.68 
21.94 5.36 -35.13 -29.77 2.00 -0.86 6.53 7.67 0.12 0.95 0.09 2.00 -1.43 5.89 7.43 1.05 -0.06 -0.80 8.00 -2.19 6.52 5.38 -0.44 0.12 0.68 
21.95 5.37 -35.15 -29.78 2.00 -0.85 6.54 7.67 0.11 0.94 0.09 2.00 -1.42 5.89 7.42 1.05 -0.06 -0.81 8.00 -2.20 6.52 5.39 -0.44 0.12 0.68 
21.96 5.38 -35.17 -29.79 2.00 -0.85 6.55 7.67 0.11 0.94 0.08 2.00 -1.41 5.89 7.42 1.05 -0.05 -0.81 8.00 -2.20 6.52 5.40 -0.44 0.12 0.69 
21.97 5.40 -35.19 -29.79 2.00 -0.85 6.56 7.67 0.11 0.94 0.08 2.00 -1.40 5.89 7.41 1.05 -0.05 -0.82 8.00 -2.21 6.52 5.40 -0.44 0.11 0.69 
21.98 5.41 -35.21 -29.80 2.00 -0.85 6.57 7.67 0.10 0.94 0.07 2.00 -1.39 5.89 7.40 1.05 -0.05 -0.83 8.00 -2.21 6.52 5.41 -0.44 0.11 0.69 
21.99 5.42 -35.22 -29.80 2.00 -0.85 6.58 7.68 0.10 0.94 0.07 2.00 -1.38 5.89 7.39 1.05 -0.04 -0.83 8.00 -2.22 6.52 5.42 -0.43 0.11 0.70 
22.00 5.43 -35.24 -29.80 2.00 -0.85 6.59 7.68 0.09 0.93 0.06 2.00 -1.37 5.89 7.38 1.04 -0.04 -0.84 8.00 -2.22 6.53 5.43 -0.43 0.11 0.70 
22.01 5.45 -35.25 -29.80 2.00 -0.85 6.60 7.68 0.09 0.93 0.06 2.00 -1.36 5.89 7.37 1.04 -0.03 -0.84 8.00 -2.22 6.53 5.43 -0.43 0.11 0.70 
22.02 5.46 -35.26 -29.80 2.00 -0.85 6.61 7.68 0.08 0.93 0.05 2.00 -1.35 5.89 7.37 1.04 -0.03 -0.85 8.00 -2.23 6.53 5.44 -0.43 0.11 0.70 
22.03 5.47 -35.28 -29.80 2.00 -0.85 6.62 7.68 0.08 0.93 0.04 2.00 -1.34 5.89 7.36 1.04 -0.02 -0.86 8.00 -2.23 6.53 5.45 -0.43 0.11 0.71 
22.04 5.49 -35.29 -29.80 2.00 -0.85 6.62 7.68 0.07 0.93 0.04 2.00 -1.33 5.89 7.35 1.04 -0.02 -0.86 8.00 -2.24 6.53 5.45 -0.43 0.11 0.71 
22.05 5.50 -35.29 -29.80 2.00 -0.85 6.63 7.68 0.07 0.92 0.03 2.00 -1.32 5.89 7.34 1.04 -0.02 -0.87 8.00 -2.24 6.53 5.46 -0.43 0.11 0.71 
22.06 5.51 -35.30 -29.79 2.00 -0.85 6.64 7.68 0.07 0.92 0.03 2.00 -1.31 5.89 7.33 1.03 -0.01 -0.88 8.00 -2.25 6.53 5.47 -0.42 0.11 0.72 
22.07 5.52 -35.31 -29.79 2.00 -0.84 6.65 7.68 0.06 0.92 0.02 2.00 -1.30 5.89 7.32 1.03 -0.01 -0.88 8.00 -2.25 6.53 5.48 -0.42 0.11 0.72 
22.08 5.53 -35.32 -29.78 2.00 -0.84 6.66 7.68 0.06 0.92 0.01 2.00 -1.29 5.89 7.31 1.03 -0.00 -0.89 8.00 -2.25 6.53 5.48 -0.42 0.11 0.72 
22.09 5.55 -35.32 -29.78 2.00 -0.84 6.67 7.68 0.05 0.92 0.01 2.00 -1.27 5.89 7.30 1.03 0.00 -0.89 8.00 -2.26 6.54 5.49 -0.42 0.11 0.73 
22.10 5.56 -35.33 -29.77 2.00 -0.84 6.68 7.68 0.05 0.91 0.00 2.00 -1.26 5.89 7.30 1.02 0.01 -0.90 8.00 -2.26 6.54 5.50 -0.42 0.11 0.73 
22.11 5.57 -35.33 -29.76 2.00 -0.84 6.69 7.68 0.04 0.91 -0.00 2.00 -1.25 5.89 7.29 1.02 0.01 -0.91 8.00 -2.27 6.54 5.50 -0.41 0.11 0.73 
22.12 5.58 -35.34 -29.75 2.00 -0.84 6.70 7.68 0.04 0.91 -0.01 2.00 -1.24 5.89 7.28 1.02 0.02 -0.91 8.00 -2.27 6.54 5.51 -0.41 0.11 0.73 
22.13 5.59 -35.34 -29.75 2.00 -0.84 6.71 7.68 0.04 0.91 -0.01 2.00 -1.23 5.89 7.27 1.01 0.02 -0.92 8.00 -2.27 6.54 5.52 -0.41 0.11 0.74 
22.14 5.61 -35.34 -29.74 2.00 -0.84 6.72 7.68 0.03 0.90 -0.02 2.00 -1.22 5.89 7.26 1.01 0.03 -0.93 8.00 -2.28 6.54 5.53 -0.41 0.11 0.74 
22.15 5.62 -35.35 -29.73 2.00 -0.84 6.72 7.68 0.03 0.90 -0.03 2.00 -1.21 5.89 7.25 1.01 0.03 -0.93 8.00 -2.28 6.54 5.53 -0.41 0.10 0.74 
22.16 5.63 -35.35 -29.72 2.00 -0.84 6.73 7.68 0.02 0.90 -0.03 2.00 -1.20 5.89 7.24 1.00 0.04 -0.94 8.00 -2.29 6.54 5.54 -0.41 0.10 0.75 
22.17 5.64 -35.35 -29.71 2.00 -0.84 6.74 7.68 0.02 0.90 -0.04 2.00 -1.19 5.89 7.23 1.00 0.04 -0.94 8.00 -2.29 6.54 5.55 -0.40 0.10 0.75 
22.18 5.65 -35.35 -29.70 2.00 -0.84 6.75 7.68 0.01 0.89 -0.04 2.00 -1.18 5.89 7.22 1.00 0.04 -0.95 8.00 -2.29 6.54 5.56 -0.40 0.10 0.75 
22.19 5.66 -35.36 -29.69 2.00 -0.84 6.76 7.68 0.01 0.89 -0.05 2.00 -1.17 5.89 7.21 0.99 0.05 -0.96 8.00 -2.30 6.55 5.56 -0.40 0.10 0.76 
22.20 5.67 -35.36 -29.68 2.00 -0.84 6.77 7.68 0.01 0.89 -0.06 2.00 -1.16 5.89 7.20 0.99 0.05 -0.96 8.00 -2.30 6.55 5.57 -0.40 0.10 0.76 
22.21 5.68 -35.36 -29.68 2.00 -0.84 6.78 7.68 0.00 0.89 -0.06 2.00 -1.15 5.89 7.19 0.98 0.06 -0.97 8.00 -2.31 6.55 5.58 -0.40 0.10 0.76 
22.22 5.70 -35.36 -29.67 2.00 -0.84 6.79 7.67 -0.00 0.88 -0.07 2.00 -1.14 5.89 7.18 0.98 0.06 -0.97 8.00 -2.31 6.55 5.59 -0.39 0.10 0.77 
22.23 5.71 -35.36 -29.66 2.00 -0.84 6.80 7.67 -0.01 0.88 -0.08 2.00 -1.13 5.89 7.17 0.97 0.07 -0.98 8.00 -2.31 6.55 5.59 -0.39 0.10 0.77 
22.24 5.72 -35.37 -29.65 2.00 -0.84 6.80 7.67 -0.01 0.88 -0.08 2.00 -1.13 5.90 7.16 0.97 0.07 -0.99 8.00 -2.32 6.55 5.60 -0.39 0.10 0.77 
22.25 5.73 -35.37 -29.64 2.00 -0.84 6.81 7.67 -0.02 0.87 -0.09 2.00 -1.12 5.90 7.15 0.97 0.08 -0.99 8.00 -2.32 6.55 5.61 -0.39 0.10 0.77 
22.26 5.74 -35.37 -29.63 2.00 -0.84 6.82 7.67 -0.02 0.87 -0.09 2.00 -1.11 5.90 7.14 0.96 0.08 -1.00 8.00 -2.33 6.55 5.62 -0.38 0.10 0.78 
22.27 5.75 -35.37 -29.62 2.00 -0.84 6.83 7.67 -0.02 0.87 -0.10 2.00 -1.10 5.90 7.13 0.96 0.09 -1.00 8.00 -2.33 6.55 5.63 -0.38 0.10 0.78 
22.28 5.76 -35.38 -29.62 2.00 -0.84 6.84 7.67 -0.03 0.87 -0.11 2.00 -1.09 5.90 7.12 0.95 0.09 -1.01 8.00 -2.33 6.55 5.63 -0.38 0.10 0.78 
22.29 5.77 -35.38 -29.61 2.00 -0.84 6.85 7.67 -0.03 0.86 -0.11 2.00 -1.08 5.90 7.11 0.95 0.10 -1.01 8.00 -2.34 6.56 5.64 -0.38 0.10 0.79 
22.30 5.78 -35.38 -29.60 2.00 -0.84 6.86 7.67 -0.04 0.86 -0.12 2.00 -1.07 5.90 7.10 0.94 0.11 -1.02 8.00 -2.34 6.56 5.65 -0.37 0.10 0.79 
22.31 5.79 -35.39 -29.59 2.00 -0.84 6.87 7.67 -0.04 0.86 -0.12 2.00 -1.06 5.90 7.09 0.93 0.11 -1.03 8.00 -2.34 6.56 5.66 -0.37 0.10 0.79 
22.32 5.80 -35.39 -29.59 2.00 -0.84 6.87 7.66 -0.04 0.86 -0.13 2.00 -1.05 5.90 7.08 0.93 0.12 -1.03 8.00 -2.35 6.56 5.66 -0.37 0.09 0.79 
22.33 5.81 -35.39 -29.58 2.00 -0.84 6.88 7.66 -0.05 0.85 -0.14 2.00 -1.04 5.90 7.07 0.92 0.12 -1.04 8.00 -2.35 6.56 5.67 -0.37 0.09 0.80 
22.34 5.82 -35.40 -29.58 2.00 -0.84 6.89 7.66 -0.05 0.85 -0.14 2.00 -1.03 5.91 7.06 0.92 0.13 -1.04 8.00 -2.36 6.56 5.68 -0.36 0.09 0.80 
22.35 5.83 -35.40 -29.57 2.00 -0.84 6.90 7.66 -0.06 0.85 -0.15 2.00 -1.02 5.91 7.05 0.91 0.13 -1.05 8.00 -2.36 6.56 5.69 -0.36 0.09 0.80 
22.36 5.84 -35.41 -29.57 2.00 -0.85 6.91 7.66 -0.06 0.84 -0.16 2.00 -1.01 5.91 7.04 0.91 0.14 -1.05 8.00 -2.36 6.56 5.70 -0.36 0.09 0.81 
22.37 5.85 -35.41 -29.56 2.00 -0.85 6.92 7.66 -0.07 0.84 -0.16 2.00 -1.00 5.91 7.03 0.90 0.14 -1.06 8.00 -2.37 6.56 5.70 -0.36 0.09 0.81 
22.38 5.86 -35.41 -29.56 2.00 -0.85 6.92 7.66 -0.07 0.84 -0.17 2.00 -0.99 5.91 7.02 0.89 0.15 -1.06 8.00 -2.37 6.56 5.71 -0.35 0.09 0.81 
22.39 5.87 -35.42 -29.55 2.00 -0.85 6.93 7.65 -0.07 0.83 -0.17 2.00 -0.99 5.91 7.01 0.89 0.15 -1.07 8.00 -2.37 6.56 5.72 -0.35 0.09 0.82 
22.40 5.88 -35.43 -29.55 2.00 -0.85 6.94 7.65 -0.08 0.83 -0.18 2.00 -0.98 5.91 7.00 0.88 0.16 -1.07 8.00 -2.38 6.57 5.73 -0.35 0.09 0.82 
22.41 5.89 -35.43 -29.54 2.00 -0.85 6.95 7.65 -0.08 0.83 -0.19 2.00 -0.97 5.92 6.99 0.87 0.16 -1.08 8.00 -2.38 6.57 5.74 -0.35 0.09 0.82 
22.42 5.90 -35.44 -29.54 2.00 -0.85 6.96 7.65 -0.09 0.83 -0.19 2.00 -0.96 5.92 6.98 0.87 0.17 -1.08 8.00 -2.38 6.57 5.75 -0.34 0.09 0.82 
22.43 5.91 -35.44 -29.54 2.00 -0.85 6.97 7.65 -0.09 0.82 -0.20 2.00 -0.95 5.92 6.97 0.86 0.17 -1.09 8.00 -2.39 6.57 5.75 -0.34 0.09 0.83 
22.44 5.91 -35.45 -29.54 2.00 -0.85 6.97 7.64 -0.10 0.82 -0.21 2.00 -0.94 5.92 6.95 0.85 0.18 -1.09 8.00 -2.39 6.57 5.76 -0.34 0.09 0.83 
22.45 5.92 -35.46 -29.53 2.00 -0.85 6.98 7.64 -0.10 0.82 -0.21 2.00 -0.93 5.92 6.94 0.84 0.18 -1.10 8.00 -2.39 6.57 5.77 -0.33 0.09 0.83 
